address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
4508 NW 37th Ter,Gainesville,FL,32605,199900,1602.0,3.0,2.0,22,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4508-NW-37th-Ter-Gainesville-FL-32605/42707113_zpid/
4420 NW 20th Pl,Gainesville,FL,32605,348900,3195.0,4.0,3.0,18,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4420-NW-20th-Pl-Gainesville-FL-32605/42713804_zpid/
1527 NW 57th St,Gainesville,FL,32605,419900,2765.0,3.0,3.0,30,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1527-NW-57th-St-Gainesville-FL-32605/42713318_zpid/
4519 NW 34th Ter,Gainesville,FL,32605,126000,1476.0,3.0,2.0,619,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/4519-NW-34th-Ter-Gainesville-FL-32605/42706995_zpid/
6519 W Newberry Rd # A1,Gainesville,FL,32605,44000,1003.0,2.0,1.0,990,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/6519-W-Newberry-Rd-A1-Gainesville-FL-32605/87625378_zpid/
1801 NW 31st Ter,Gainesville,FL,32605,374900,3347.0,4.0,4.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/1801-NW-31st-Ter-Gainesville-FL-32605/42715314_zpid/
1610 NW 16th Ter,Gainesville,FL,32605,148000,1923.0,3.0,2.0,487,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/1610-NW-16th-Ter-Gainesville-FL-32605/42730107_zpid/
1941 NW 31st Pl,Gainesville,FL,32605,73000,1569.0,3.0,1.0,811,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/1941-NW-31st-Pl-Gainesville-FL-32605/42729473_zpid/
Tbd Nw 15th St,Gainesville,FL,32605,49900,NA,NA,NA,112,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/Tbd-Nw-15th-St-Gainesville-FL-32605/2094680519_zpid/
1810 NW 23rd Blvd,Gainesville,FL,32605,54900,1278.0,1.0,1.0,155,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1810-NW-23rd-Blvd-Gainesville-FL-32605/2105884979_zpid/
4101 NW 21st St,Gainesville,FL,32605,149900,1249.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4101-NW-21st-St-Gainesville-FL-32605/42727367_zpid/
2638 NW 45th Pl,Gainesville,FL,32605,96000,1350.0,3.0,2.0,878,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/2638-NW-45th-Pl-Gainesville-FL-32605/42708099_zpid/
1515 NW 29th Rd APT E4,Gainesville,FL,32605,48000,493.0,1.0,1.0,80,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1515-NW-29th-Rd-APT-E4-Gainesville-FL-32605/58881329_zpid/
1707 NW 51st Ter,Gainesville,FL,32605,365000,3128.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1707-NW-51st-Ter-Gainesville-FL-32605/42713495_zpid/
3815 NW 14th Pl,Gainesville,FL,32605,159900,1445.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3815-NW-14th-Pl-Gainesville-FL-32605/42714503_zpid/
2130 NW 54th Ter,Gainesville,FL,32605,164900,1706.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2130-NW-54th-Ter-Gainesville-FL-32605/42713356_zpid/
2704 NW 21st Ave,Gainesville,FL,32605,269900,2936.0,4.0,3.5,NA,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/2704-NW-21st-Ave-Gainesville-FL-32605/42715152_zpid/
4089 NW 26th Ter,Gainesville,FL,32605,399000,2468.0,4.0,3.0,430,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4089-NW-26th-Ter-Gainesville-FL-32605/103014945_zpid/
5014 NW 21st Dr,Gainesville,FL,32605,219900,1689.0,3.0,3.0,53,New Construction,http://www.zillow.com/homes/for_sale//homedetails/5014-NW-21st-Dr-Gainesville-FL-32605/103034082_zpid/
1810 NW 23rd Blvd APT 192,Gainesville,FL,32605,89500,1278.0,3.0,2.0,120,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1810-NW-23rd-Blvd-APT-192-Gainesville-FL-32605/81784041_zpid/
1167 NW 64th Ter,Gainesville,FL,32605,665000,NA,NA,NA,46,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/1167-NW-64th-Ter-Gainesville-FL-32605/2103150832_zpid/
3468 NW 26th St,Gainesville,FL,32605,255500,1750.0,3.0,2.0,39,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3468-NW-26th-St-Gainesville-FL-32605/2093786615_zpid/
1731 NW 12th Rd,Gainesville,FL,32605,199900,1311.0,2.0,2.0,48,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1731-NW-12th-Rd-Gainesville-FL-32605/42730669_zpid/
2264 NW 15th Ave,Gainesville,FL,32605,195000,2224.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2264-NW-15th-Ave-Gainesville-FL-32605/42730929_zpid/
3319 NW 21st Dr,Gainesville,FL,32605,88499,1080.0,3.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/3319-NW-21st-Dr-Gainesville-FL-32605/58881215_zpid/
1717 NW 17TH Ln,GAINESVILLE,FL,32605,85000,6534.0,NA,NA,506,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/1717-NW-17TH-Ln-Gainesville-FL-32605/103011442_zpid/
3448 NW 26th St,Gainesville,FL,32605,253500,1750.0,3.0,2.0,39,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3448-NW-26th-St-Gainesville-FL-32605/2093786612_zpid/
4115 NW 26th Ter,Gainesville,FL,32605,85000,5662.0,NA,NA,1010,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/4115-NW-26th-Ter-Gainesville-FL-32605/103036672_zpid/
955 NW 61st Ter,Gainesville,FL,32605,340000,3590.0,5.0,4.0,55,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/955-NW-61st-Ter-Gainesville-FL-32605/42713070_zpid/
2123 NW 52nd Pl,Gainesville,FL,32605,188900,1420.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2123-NW-52nd-Pl-Gainesville-FL-32605/66691492_zpid/
4432 NW 32nd St,Gainesville,FL,32605,160000,2106.0,4.0,2.0,35,Make Me Move®,http://www.zillow.com/homes/for_sale//homedetails/4432-NW-32nd-St-Gainesville-FL-32605/42708877_zpid/
5008 NW 21st Dr,Gainesville,FL,32605,219900,1689.0,3.0,3.0,53,New Construction,http://www.zillow.com/homes/for_sale//homedetails/5008-NW-21st-Dr-Gainesville-FL-32605/103024647_zpid/
4219 NW 29th Ter,Gainesville,FL,32605,144900,1476.0,4.0,2.0,33,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4219-NW-29th-Ter-Gainesville-FL-32605/42708419_zpid/
2220 NW 55th St,Gainesville,FL,32605,134900,1066.0,3.0,2.0,43,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2220-NW-55th-St-Gainesville-FL-32605/42713120_zpid/
4327 NW 21st St,Gainesville,FL,32605,152000,1114.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4327-NW-21st-St-Gainesville-FL-32605/42726963_zpid/
4602 NW 21st Dr,Gainesville,FL,32605,174900,1623.0,3.0,2.0,NA,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/4602-NW-21st-Dr-Gainesville-FL-32605/42726879_zpid/
2230 NW 55th St,Gainesville,FL,32605,114900,1112.0,3.0,1.0,NA,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/2230-NW-55th-St-Gainesville-FL-32605/42713119_zpid/
2705 NW 38th St,Gainesville,FL,32605,255000,2004.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2705-NW-38th-St-Gainesville-FL-32605/42710082_zpid/
3521 NW 23rd Pl,Gainesville,FL,32605,233000,2364.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3521-NW-23rd-Pl-Gainesville-FL-32605/42709995_zpid/
3643 NW 26th St,Gainesville,FL,32605,249900,1848.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3643-NW-26th-St-Gainesville-FL-32605/2099137384_zpid/
4344 NW 30th Ter,Gainesville,FL,32605,129900,1200.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4344-NW-30th-Ter-Gainesville-FL-32605/42708458_zpid/
5000 NW 34th Blvd,Gainesville,FL,32605,295000,NA,NA,NA,510,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/5000-NW-34th-Blvd-Gainesville-FL-32605/2103150780_zpid/
2937 NW 10th Pl,Gainesville,FL,32605,242700,1870.0,3.0,3.0,45,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2937-NW-10th-Pl-Gainesville-FL-32605/42715486_zpid/
2115 NW 24th Ave,Gainesville,FL,32605,554900,3208.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2115-NW-24th-Ave-Gainesville-FL-32605/42729935_zpid/
3651 NW 26th St,Gainesville,FL,32605,256900,1906.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3651-NW-26th-St-Gainesville-FL-32605/2093910735_zpid/
2832 NW 40th Pl,Gainesville,FL,32605,132500,1200.0,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2832-NW-40th-Pl-Gainesville-FL-32605/42708541_zpid/
5008 NW 10th Pl,Gainesville,FL,32605,387500,2323.0,4.0,2.5,31,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5008-NW-10th-Pl-Gainesville-FL-32605/66689842_zpid/
2615 NW 27TH Pl,GAINESVILLE,FL,32605,439900,2560.0,4.0,3.0,90,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2615-NW-27TH-Pl-Gainesville-FL-32605/89739799_zpid/
3526 NW 18th Ave,Gainesville,FL,32605,339000,2217.0,3.0,2.0,79,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3526-NW-18th-Ave-Gainesville-FL-32605/54478098_zpid/
3505 NW 17th St,Gainesville,FL,32605,172000,1581.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3505-NW-17th-St-Gainesville-FL-32605/42729667_zpid/
4010 NW 34th Dr,Gainesville,FL,32605,235000,1977.0,3.0,3.0,65,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4010-NW-34th-Dr-Gainesville-FL-32605/42707531_zpid/
4411 NW 8th Ave,Gainesville,FL,32605,875000,NA,NA,NA,478,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/4411-NW-8th-Ave-Gainesville-FL-32605/42717067_zpid/
4139 NW 26th Ter,Gainesville,FL,32605,85000,7405.0,NA,NA,1010,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/4139-NW-26th-Ter-Gainesville-FL-32605/103022694_zpid/
3237 NW 27th Ave,Gainesville,FL,32605,249900,1879.0,4.0,2.0,45,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3237-NW-27th-Ave-Gainesville-FL-32605/42709468_zpid/
2446 NW 37th Ter,Gainesville,FL,32605,279000,2456.0,4.0,3.0,31,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2446-NW-37th-Ter-Gainesville-FL-32605/42710072_zpid/
4430 NW 35th Ter,Gainesville,FL,32605,210000,1535.0,3.0,2.0,54,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/4430-NW-35th-Ter-Gainesville-FL-32605/42707052_zpid/
4338 NW 26th Ter,Gainesville,FL,32605,134900,1152.0,3.0,1.0,47,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4338-NW-26th-Ter-Gainesville-FL-32605/42707890_zpid/
000 NW Glen Springs Rd,Gainesville,FL,32605,59000,NA,NA,NA,59,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/000-NW-Glen-Springs-Rd-Gainesville-FL-32605/2095369322_zpid/
0000 Nw 31st Ave,Gainesville,FL,32605,55000,NA,NA,NA,185,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/0000-Nw-31st-Ave-Gainesville-FL-32605/2095766629_zpid/
000 NW 31st Ave,Gainesville,FL,32605,65000,NA,NA,NA,185,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/000-NW-31st-Ave-Gainesville-FL-32605/2095536780_zpid/
3225 NW 28th Ave,Gainesville,FL,32605,239000,2484.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3225-NW-28th-Ave-Gainesville-FL-32605/42709439_zpid/
6810 NW 11th Pl,Gainesville,FL,32605,229900,NA,NA,NA,337,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/6810-NW-11th-Pl-Gainesville-FL-32605/2107579022_zpid/
2951 NW 21ST Ave,GAINESVILLE,FL,32605,135000,NA,NA,NA,144,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2951-NW-21ST-Ave-Gainesville-FL-32605/103031249_zpid/
2508 NW 16th Ave,Gainesville,FL,32605,159900,NA,NA,NA,510,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2508-NW-16th-Ave-Gainesville-FL-32605/2108748514_zpid/
2514 NW 16th Ave,Gainesville,FL,32605,159900,NA,NA,NA,510,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2514-NW-16th-Ave-Gainesville-FL-32605/2108748513_zpid/
1735 NW 26th Way,Gainesville,FL,32605,389900,2866.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1735-NW-26th-Way-Gainesville-FL-32605/42715112_zpid/
2910 NW 13th Ct,Gainesville,FL,32605,399900,4582.0,6.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2910-NW-13th-Ct-Gainesville-FL-32605/42715422_zpid/
2005 NW 27th St,Gainesville,FL,32605,250000,1958.0,3.0,2.0,86,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2005-NW-27th-St-Gainesville-FL-32605/42715161_zpid/
1926 NW 27th St,Gainesville,FL,32605,234000,2201.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1926-NW-27th-St-Gainesville-FL-32605/42715165_zpid/
3810 NW 28th Ter,Gainesville,FL,32605,198500,1591.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3810-NW-28th-Ter-Gainesville-FL-32605/42709286_zpid/
4025 NW 35th St,Gainesville,FL,32605,230000,1896.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4025-NW-35th-St-Gainesville-FL-32605/42707476_zpid/
1704 NW 12th Rd,Gainesville,FL,32605,325000,2542.0,3.0,3.0,48,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1704-NW-12th-Rd-Gainesville-FL-32605/42730578_zpid/
2500 NW 50th Pl,Gainesville,FL,32605,174900,1500.0,3.0,2.0,79,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2500-NW-50th-Pl-Gainesville-FL-32605/42708157_zpid/
3919 NW 26th Ter,Gainesville,FL,32605,85000,NA,NA,NA,1010,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3919-NW-26th-Ter-Gainesville-FL-32605/103037389_zpid/
1915 NW 16th Ave,Gainesville,FL,32605,399000,3276.0,5.0,4.0,61,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1915-NW-16th-Ave-Gainesville-FL-32605/42730575_zpid/
4815 NW 19th St,Gainesville,FL,32605,375000,2952.0,4.0,3.0,95,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4815-NW-19th-St-Gainesville-FL-32605/42726845_zpid/
4431 NW 20th Pl,Gainesville,FL,32605,278500,2186.0,4.0,2.0,58,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4431-NW-20th-Pl-Gainesville-FL-32605/42713813_zpid/
5128 NW 16th Pl,Gainesville,FL,32605,189000,1830.0,4.0,2.0,254,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5128-NW-16th-Pl-Gainesville-FL-32605/42713479_zpid/
850 NW 50th Ter,Gainesville,FL,32605,419000,2446.0,3.0,4.0,40,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/850-NW-50th-Ter-Gainesville-FL-32605/66689843_zpid/
1647 NW 19th Cir,Gainesville,FL,32605,525000,3104.0,3.0,3.0,115,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1647-NW-19th-Cir-Gainesville-FL-32605/42730108_zpid/
3663 NW 26th St,Gainesville,FL,32605,299900,2261.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3663-NW-26th-St-Gainesville-FL-32605/2099137386_zpid/
2005 NW 27TH Ter,GAINESVILLE,FL,32605,89000,NA,NA,NA,298,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2005-NW-27TH-Ter-Gainesville-FL-32605/103024015_zpid/
6610 NW 16th Pl,Gainesville,FL,32605,364500,2872.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6610-NW-16th-Pl-Gainesville-FL-32605/42712955_zpid/
3840 NW 15th St,Gainesville,FL,32605,459000,3412.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3840-NW-15th-St-Gainesville-FL-32605/42727595_zpid/
6216 NW 18th Ave,Gainesville,FL,32605,309540,2417.0,3.0,3.0,134,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6216-NW-18th-Ave-Gainesville-FL-32605/42712921_zpid/
1734 NW 17th Ln,Gainesville,FL,32605,425000,3468.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1734-NW-17th-Ln-Gainesville-FL-32605/42730383_zpid/
2815 NW 29th St,Gainesville,FL,32605,389900,3887.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2815-NW-29th-St-Gainesville-FL-32605/42709609_zpid/
6816 NW 18th Ave,Gainesville,FL,32605,450000,2860.0,4.0,4.0,103,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6816-NW-18th-Ave-Gainesville-FL-32605/42712930_zpid/
7502 NW 14th Ave,Gainesville,FL,32605,379000,2586.0,3.0,2.0,131,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7502-NW-14th-Ave-Gainesville-FL-32605/42712889_zpid/
1102 NW 58th Ter,Gainesville,FL,32605,387500,2952.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1102-NW-58th-Ter-Gainesville-FL-32605/42713302_zpid/
6002 NW 18th Ave,Gainesville,FL,32605,524900,4734.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6002-NW-18th-Ave-Gainesville-FL-32605/42713033_zpid/
NW 10th Ave,Gainesville,FL,32605,NA,2998.0,4.0,2.0,198,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099398_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 33rd Ave,Gainesville,FL,32605,NA,1102.0,3.0,1.0,221,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138133201_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 14th Ave,Gainesville,FL,32605,NA,2189.0,4.0,1.0,282,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138133205_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 28th Cir,Gainesville,FL,32605,NA,1415.0,3.0,2.0,243,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138133215_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 21st Dr,Gainesville,FL,32605,NA,1292.0,3.0,1.0,257,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138133216_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 23rd Blvd APT 121,Gainesville,FL,32605,NA,760.0,1.0,1.0,117,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138133244_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 39th Ave,Gainesville,FL,32605,NA,1215.0,2.0,1.0,249,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138133253_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 47th Pl,Gainesville,FL,32605,NA,1500.0,3.0,1.0,20,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239955085_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 20th St,Gainesville,FL,32605,NA,1158.0,3.0,1.0,395,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138133280_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 19th Ln,Gainesville,FL,32605,NA,1854.0,3.0,1.0,324,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138133298_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 28th Cir,Gainesville,FL,32605,NA,1385.0,3.0,2.0,54,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239957881_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 18th Dr,Gainesville,FL,32605,NA,1394.0,3.0,1.0,90,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/190883654_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 52nd Ave,Gainesville,FL,32605,NA,1133.0,2.0,1.0,86,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/190883652_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 18th Ln,Gainesville,FL,32605,NA,3100.0,4.0,1.0,41,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239957882_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 49th Ter,Gainesville,FL,32605,NA,2430.0,3.0,1.0,41,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239957874_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 25th Ter,Gainesville,FL,32605,NA,1224.0,3.0,1.0,69,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/215858883_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 52nd Pl,Gainesville,FL,32605,NA,1230.0,3.0,1.0,45,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239957873_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 25th Dr,Gainesville,FL,32605,NA,1575.0,3.0,1.0,69,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/215858894_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 34th Ter,Gainesville,FL,32605,NA,1530.0,3.0,1.0,61,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/222304042_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 55th St UNIT 13,Gainesville,FL,32605,NA,1307.0,2.0,1.0,332,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099348_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 55th Ter,Gainesville,FL,32605,NA,864.0,3.0,1.0,138,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099350_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 29th Ave,Gainesville,FL,32605,NA,1740.0,3.0,1.0,353,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099361_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 34th St,Gainesville,FL,32605,NA,2028.0,3.0,1.0,173,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/190924252_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Birnam Woods Way,Gainesville,FL,32605,NA,1258.0,2.0,1.0,158,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/190924254_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 35th St,Gainesville,FL,32605,NA,2143.0,4.0,1.0,187,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099366_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 16th Pl,Gainesville,FL,32605,NA,2262.0,4.0,1.0,303,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099369_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 51st Pl,Gainesville,FL,32605,NA,960.0,2.0,1.0,184,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138099373_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 46th Pl,Gainesville,FL,32605,NA,1494.0,3.0,1.0,151,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099380_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 35th St,Gainesville,FL,32605,NA,1442.0,3.0,1.0,187,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099381_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 22nd Pl,Gainesville,FL,32605,NA,1401.0,3.0,1.0,257,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/NW-22nd-Pl-Gainesville-FL-32605/138099388_zpid/
NW 37th Dr,Gainesville,FL,32605,NA,2200.0,3.0,1.0,184,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099390_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 41st Dr,Gainesville,FL,32605,NA,1932.0,2.0,1.0,363,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099395_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4703 NW 30th Ave,Gainesville,FL,32606,149000,1343.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4703-NW-30th-Ave-Gainesville-FL-32606/42710946_zpid/
11908 NW 9th Rd,Gainesville,FL,32606,279000,2153.0,4.0,2.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/11908-NW-9th-Rd-Gainesville-FL-32606/55439346_zpid/
