address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
13 Edinburgh Ct,Edison,NJ,08820,319000,1587.0,3.0,2.5,186,Auction,http://www.zillow.com/homes/for_sale//homedetails/13-Edinburgh-Ct-Edison-NJ-08820/39076293_zpid/
849 New Dover Rd,Edison,NJ,08820,373000,1440.0,3.0,NA,86,Auction,http://www.zillow.com/homes/for_sale//homedetails/849-New-Dover-Rd-Edison-NJ-08820/39073904_zpid/
3705 Spring Brook Dr,Edison,NJ,08820,392000,2331.0,3.0,2.5,719,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/3705-Spring-Brook-Dr-Edison-NJ-08820/39071417_zpid/
39 Dogwood Dr,Edison,NJ,08820,399900,NA,3.0,3.0,101,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/39-Dogwood-Dr-Edison-NJ-08820/39070853_zpid/
607 Timber Oaks Rd,Edison,NJ,08820,434900,1848.0,3.0,2.5,89,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/607-Timber-Oaks-Rd-Edison-NJ-08820/39071087_zpid/
29 Lucille Ct,Edison,NJ,08820,442000,2280.0,4.0,2.5,497,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/29-Lucille-Ct-Edison-NJ-08820/39072951_zpid/
106 Alfred St,Edison,NJ,08820,326000,1131.0,4.0,2.0,1330,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/106-Alfred-St-Edison-NJ-08820/55544890_zpid/
249 Fletcher St,Edison,NJ,08820,125000,3301.0,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/249-Fletcher-St-Edison-NJ-08820/2094819027_zpid/
719 Grove Ave,Edison,NJ,08820,417000,2100.0,4.0,2.5,627,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/719-Grove-Ave-Edison-NJ-08820/39073411_zpid/
223 Prestwick Way,Edison,NJ,08820,413000,1587.0,3.0,3.0,81,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/223-Prestwick-Way-Edison-NJ-08820/39076234_zpid/
15 Manor Blvd,Edison,NJ,08820,535000,2600.0,4.0,4.0,525,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/15-Manor-Blvd-Edison-NJ-08820/39075813_zpid/
76 Roxy Ave,Edison,NJ,08820,586000,2906.0,NA,NA,201,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/76-Roxy-Ave-Edison-NJ-08820/39072395_zpid/
21 Jean Pl,Edison,NJ,08820,336000,1976.0,NA,NA,67,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/21-Jean-Pl-Edison-NJ-08820/39074107_zpid/
32 Cinder Rd # 2,Edison,NJ,08820,479900,NA,3.0,3.0,134,New Construction,http://www.zillow.com/homes/for_sale//homedetails/32-Cinder-Rd-2-Edison-NJ-08820/2094925049_zpid/
1705 Deerfield Dr # 1705,Edison,NJ,08820,375000,1546.0,3.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1705-Deerfield-Dr-1705-Edison-NJ-08820/2094300123_zpid/
1705 Deerfield Dr,Edison,NJ,08820,399900,1546.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1705-Deerfield-Dr-Edison-NJ-08820/39071319_zpid/
5 Wren Ct,Edison,NJ,08820,425000,2043.0,NA,NA,236,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/5-Wren-Ct-Edison-NJ-08820/39073531_zpid/
23 Phillip Dr,Edison,NJ,08820,649000,2510.0,5.0,4.0,329,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Phillip-Dr-Edison-NJ-08820/39069572_zpid/
23 Maida Rd,Edison,NJ,08820,669500,3563.0,5.0,3.0,171,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Maida-Rd-Edison-NJ-08820/39081004_zpid/
1665 Woodland Ave,Edison,NJ,08820,3000000,4671.0,6.0,7.0,47,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/1665-Woodland-Ave-Edison-NJ-08820/61834372_zpid/
15 Winding Brook Way,Edison,NJ,08820,750000,2900.0,4.0,3.0,31,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15-Winding-Brook-Way-Edison-NJ-08820/55544622_zpid/
4001 Park Ave,Edison,NJ,08820,699900,4453.0,6.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4001-Park-Ave-Edison-NJ-08820/39080756_zpid/
310 Plainfield Rd,Edison,NJ,08820,924900,NA,5.0,5.0,898,New Construction,http://www.zillow.com/homes/for_sale//homedetails/310-Plainfield-Rd-Edison-NJ-08820/2103365218_zpid/
16 Dogwood Dr,Edison,NJ,08820,457900,NA,3.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/16-Dogwood-Dr-Edison-NJ-08820/39070799_zpid/
2 Hayduk Dr,Edison,NJ,08820,759000,NA,NA,NA,54,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/2-Hayduk-Dr-Edison-NJ-08820/2101733023_zpid/
12 New York Blvd,Edison,NJ,08820,359900,1000.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/12-New-York-Blvd-Edison-NJ-08820/39075871_zpid/
135 Linda Ln # 135,Edison,NJ,08820,389900,NA,2.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/135-Linda-Ln-135-Edison-NJ-08820/2093863483_zpid/
5 Cardinal Ave,Edison,NJ,08820,524990,2275.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5-Cardinal-Ave-Edison-NJ-08820/39073237_zpid/
4 Sandra Dr,Edison,NJ,08820,770000,2805.0,5.0,4.0,64,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-Sandra-Dr-Edison-NJ-08820/39072461_zpid/
896 Inman Ave,Edison,NJ,08820,335000,950.0,3.0,2.0,605,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/896-Inman-Ave-Edison-NJ-08820/39079421_zpid/
193 Monroe Ave,Edison,NJ,08820,549000,2490.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/193-Monroe-Ave-Edison-NJ-08820/39080120_zpid/
16 Ventnor Dr,Edison,NJ,08820,579900,1996.0,4.0,3.0,102,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/16-Ventnor-Dr-Edison-NJ-08820/39073567_zpid/
15 Newburgh Dr,Edison,NJ,08820,309900,1431.0,2.0,3.0,53,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/15-Newburgh-Dr-Edison-NJ-08820/39076416_zpid/
29 Stephenville Pkwy,Edison,NJ,08820,459900,NA,NA,NA,39,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/29-Stephenville-Pkwy-Edison-NJ-08820/39080983_zpid/
239 Nicholson Ave,Edison,NJ,08820,225000,8999.0,NA,NA,53,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/239-Nicholson-Ave-Edison-NJ-08820/2093950720_zpid/
5 David Dr,Edison,NJ,08820,565000,2529.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5-David-Dr-Edison-NJ-08820/39076960_zpid/
18 Library Pl,Edison,NJ,08820,368000,1433.0,NA,NA,33,Auction,http://www.zillow.com/homes/for_sale//homedetails/18-Library-Pl-Edison-NJ-08820/55544711_zpid/
40 Mount Pleasant Ave,Edison,NJ,08820,849900,NA,5.0,4.0,209,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/40-Mount-Pleasant-Ave-Edison-NJ-08820/2122795523_zpid/
764 Old Raritan Rd,Edison,NJ,08820,475000,1334.0,3.0,2.0,48,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/764-Old-Raritan-Rd-Edison-NJ-08820/39069454_zpid/
236 W Sherman Ave,Edison,NJ,08820,499999,1200.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/236-W-Sherman-Ave-Edison-NJ-08820/39079505_zpid/
7 Stratford Cir,Edison,NJ,08820,609000,2154.0,4.0,3.0,32,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-Stratford-Cir-Edison-NJ-08820/39071699_zpid/
48 Teaberry Dr,Edison,NJ,08820,415000,1773.0,2.0,3.0,95,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/48-Teaberry-Dr-Edison-NJ-08820/39070930_zpid/
1706 Timber Oaks Rd # 1706,Edison,NJ,08820,272900,NA,2.0,1.0,35,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1706-Timber-Oaks-Rd-1706-Edison-NJ-08820/2093729792_zpid/
6 Payne Ct,Edison,NJ,08820,849000,3150.0,5.0,4.0,66,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Payne-Ct-Edison-NJ-08820/68299624_zpid/
58 Fairmount Ave,Edison,NJ,08820,519900,1850.0,3.0,2.0,76,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/58-Fairmount-Ave-Edison-NJ-08820/61834422_zpid/
263 Conen St,Edison,NJ,08820,399900,NA,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/263-Conen-St-Edison-NJ-08820/39080009_zpid/
101 Mount Pleasant Ave,Edison,NJ,08820,510000,NA,4.0,3.0,68,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/101-Mount-Pleasant-Ave-Edison-NJ-08820/39073037_zpid/
27 Cottonwood Ct,Edison,NJ,08820,424900,1486.0,5.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/27-Cottonwood-Ct-Edison-NJ-08820/39070327_zpid/
1823 Woodland Ave,Edison,NJ,08820,625000,3100.0,5.0,3.0,46,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1823-Woodland-Ave-Edison-NJ-08820/39070738_zpid/
16 Nutmeg Ct,Edison,NJ,08820,549900,NA,3.0,3.0,38,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/16-Nutmeg-Ct-Edison-NJ-08820/39070920_zpid/
243 Nicholson Ave,EDISON,NJ,08820,425000,7278.0,NA,NA,54,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/243-Nicholson-Ave-Edison-NJ-08820/64583553_zpid/
217 W Sherman Ave,Edison,NJ,08820,599000,2063.0,3.0,3.0,73,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/217-W-Sherman-Ave-Edison-NJ-08820/39079644_zpid/
15 Remington Dr,Edison,NJ,08820,599900,1424.0,4.0,2.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15-Remington-Dr-Edison-NJ-08820/39074404_zpid/
21 Frances Rd,Edison,NJ,08820,795000,3030.0,6.0,4.0,98,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/21-Frances-Rd-Edison-NJ-08820/55545220_zpid/
19 Freeman St,Edison,NJ,08820,629000,1724.0,3.0,2.0,182,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/19-Freeman-St-Edison-NJ-08820/39076827_zpid/
15 Frost Ave E,Edison,NJ,08820,575000,2479.0,5.0,4.0,104,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/15-Frost-Ave-E-Edison-NJ-08820/39076577_zpid/
1 Hayes St,Edison,NJ,08820,488786,1551.0,3.0,2.0,88,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/1-Hayes-St-Edison-NJ-08820/39076550_zpid/
32 Cinder Rd,Edison,NJ,08820,479900,2490.0,3.0,3.0,321,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/32-Cinder-Rd-Edison-NJ-08820/2097153653_zpid/
37 Rolling Brook Dr,Edison,NJ,08820,850000,3267.0,5.0,3.5,44,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/37-Rolling-Brook-Dr-Edison-NJ-08820/55544613_zpid/
3899 Park Ave,Edison,NJ,08820,450000,1200.0,3.0,1.0,95,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/3899-Park-Ave-Edison-NJ-08820/39080863_zpid/
12 Hayduk Dr,Edison,NJ,08820,1999000,6000.0,5.0,6.0,46,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/12-Hayduk-Dr-Edison-NJ-08820/88941705_zpid/
54 George Ave E,Edison,NJ,08820,890000,3650.0,5.0,4.0,38,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/54-George-Ave-E-Edison-NJ-08820/39074912_zpid/
101 Calvert Ave E,Edison,NJ,08820,619000,2132.0,4.0,3.0,46,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/101-Calvert-Ave-E-Edison-NJ-08820/39080277_zpid/
20 Parker Rd,Edison,NJ,08820,499900,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/20-Parker-Rd-Edison-NJ-08820/39080630_zpid/
24 Hillsdale Rd,Edison,NJ,08820,599900,2432.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/24-Hillsdale-Rd-Edison-NJ-08820/39074091_zpid/
5 Fairway Ct,Edison,NJ,08820,699900,4350.0,5.0,5.0,398,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5-Fairway-Ct-Edison-NJ-08820/39074440_zpid/
2 Ross Ave,Edison,NJ,08820,782000,3088.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2-Ross-Ave-Edison-NJ-08820/55544871_zpid/
8 Linda Ln,Edison,NJ,08820,995000,3906.0,5.0,4.0,347,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8-Linda-Ln-Edison-NJ-08820/39070289_zpid/
1707 Woodland Ave,Edison,NJ,08820,625000,3252.0,5.0,4.0,568,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1707-Woodland-Ave-Edison-NJ-08820/39070598_zpid/
59 Stratford Cir,Edison,NJ,08820,630000,1857.0,4.0,3.0,146,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/59-Stratford-Cir-Edison-NJ-08820/39071771_zpid/
6 Anita Ave,Edison,NJ,08820,729900,999.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Anita-Ave-Edison-NJ-08820/64687385_zpid/
2106 Timber Oaks Rd,Edison,NJ,08820,269900,NA,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2106-Timber-Oaks-Rd-Edison-NJ-08820/39071181_zpid/
32 Cinder Rd # 4,Edison,NJ,08820,479900,NA,3.0,3.0,133,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/32-Cinder-Rd-4-Edison-NJ-08820/2094921475_zpid/
23 Deborah Dr,Edison,NJ,08820,949000,1792.0,5.0,5.0,79,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Deborah-Dr-Edison-NJ-08820/39073739_zpid/
2106 Timber Oaks Rd # 2106,Edison,NJ,08820,269900,NA,2.0,1.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2106-Timber-Oaks-Rd-2106-Edison-NJ-08820/2094612678_zpid/
86 Alderberry Ct # 86,Edison,NJ,08820,525000,NA,3.0,3.0,55,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/86-Alderberry-Ct-86-Edison-NJ-08820/2093972636_zpid/
15 Highpoint Dr,Edison,NJ,08820,519000,NA,3.0,3.0,85,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15-Highpoint-Dr-Edison-NJ-08820/39073507_zpid/
61 Laura Ave,Edison,NJ,08820,549000,1931.0,3.0,2.5,79,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/61-Laura-Ave-Edison-NJ-08820/39079755_zpid/
2 Linda Ln,Edison,NJ,08820,744900,3010.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2-Linda-Ln-Edison-NJ-08820/39070286_zpid/
5 Oberlin Ct,Edison,NJ,08820,519000,1916.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5-Oberlin-Ct-Edison-NJ-08820/39071852_zpid/
9 Jenna Ln,Edison,NJ,08820,999999,4615.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Jenna-Ln-Edison-NJ-08820/39069401_zpid/
9 Southfield Rd,Edison,NJ,08820,659000,3000.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Southfield-Rd-Edison-NJ-08820/39074287_zpid/
500 Darwin Blvd,Edison,NJ,08820,760000,3008.0,4.0,4.0,61,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/500-Darwin-Blvd-Edison-NJ-08820/39073929_zpid/
18 Huntington Rd,Edison,NJ,08820,678000,2344.0,4.0,3.0,73,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/18-Huntington-Rd-Edison-NJ-08820/39074659_zpid/
12 Old Hickory Ln,Edison,NJ,08820,617000,2044.0,4.0,3.0,325,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/12-Old-Hickory-Ln-Edison-NJ-08820/39069630_zpid/
7 West Dr,Edison,NJ,08820,699000,2215.0,4.0,4.0,107,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-West-Dr-Edison-NJ-08820/39072716_zpid/
2021 Oak Tree Rd,Edison,NJ,08820,365000,1395.0,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2021-Oak-Tree-Rd-Edison-NJ-08820/39074842_zpid/
15 Ventnor Dr,Edison,NJ,08820,519900,2200.0,3.0,3.0,66,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15-Ventnor-Dr-Edison-NJ-08820/39073481_zpid/
34 King St,Edison,NJ,08820,699000,2660.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/34-King-St-Edison-NJ-08820/39069427_zpid/
32 Cinder Rd # 3,Edison,NJ,08820,479900,NA,3.0,3.0,134,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/32-Cinder-Rd-3-Edison-NJ-08820/2094925047_zpid/
18 Middlesex Ave,Edison,NJ,08820,600000,1120.0,3.0,1.0,81,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/18-Middlesex-Ave-Edison-NJ-08820/55544913_zpid/
32 Cinder Rd # 1,Edison,NJ,08820,479900,NA,3.0,3.0,134,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/32-Cinder-Rd-1-Edison-NJ-08820/2094925048_zpid/
4 Elsie St,Edison,NJ,08820,799000,3034.0,6.0,4.0,84,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-Elsie-St-Edison-NJ-08820/39075741_zpid/
2 Renee Ct,Edison,NJ,08820,769000,NA,5.0,5.0,58,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2-Renee-Ct-Edison-NJ-08820/61834461_zpid/
19 Canterbury Ln,Edison,NJ,08820,619900,2463.0,4.0,4.0,86,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/19-Canterbury-Ln-Edison-NJ-08820/39072148_zpid/
27 Sherman Blvd,Edison,NJ,08820,619000,2684.0,4.0,6.0,145,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/27-Sherman-Blvd-Edison-NJ-08820/39074001_zpid/
232 Westgate Dr # 232,Edison,NJ,08820,409900,NA,2.0,3.0,76,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/232-Westgate-Dr-232-Edison-NJ-08820/2094247828_zpid/
6 Ross Ave,Edison,NJ,08820,749000,3600.0,4.0,4.0,131,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Ross-Ave-Edison-NJ-08820/39076831_zpid/
21 Frost Ave W,Edison,NJ,08820,749900,3153.0,5.0,2.5,103,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/21-Frost-Ave-W-Edison-NJ-08820/39075021_zpid/
334 Rahway Rd,Edison,NJ,08820,499000,1909.0,4.0,3.0,205,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/334-Rahway-Rd-Edison-NJ-08820/39070091_zpid/
8 Country Ln,Edison,NJ,08820,699000,2300.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8-Country-Ln-Edison-NJ-08820/39070731_zpid/
3 Calvert Ave,1205 Edison,NJ,08820,749900,2993.0,5.0,3.0,86,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3-Calvert-Ave-1205-Edison-NJ-08820/2094355477_zpid/
16 Southfield Rd,Edison,NJ,08820,850000,4000.0,5.0,4.0,80,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/16-Southfield-Rd-Edison-NJ-08820/39074269_zpid/
King St,Edison,NJ,08820,NA,2568.0,NA,2.0,31,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467578_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Beatrice Pkwy,Edison,NJ,08820,NA,3978.0,NA,1.0,40,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239998556_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Grove Ave,Edison,NJ,08820,NA,856.0,NA,1.0,52,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239998555_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Grove Ave,Edison,NJ,08820,NA,1564.0,NA,1.0,21,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239998554_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Purdue Rd,Edison,NJ,08820,NA,1372.0,NA,NA,24,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467695_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
New Dover Rd,Edison,NJ,08820,NA,1440.0,NA,1.0,30,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467593_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Woodfern St,Edison,NJ,08820,NA,1071.0,NA,NA,32,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/236126647_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Oak Tree Rd,Edison,NJ,08820,NA,2678.0,NA,NA,18,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467596_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Salem St,Edison,NJ,08820,NA,2572.0,NA,NA,18,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467625_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Stonewall Dr,Edison,NJ,08820,NA,1367.0,NA,NA,145,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/220833112_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Monica Dr,Edison,NJ,08820,NA,2152.0,NA,1.0,28,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467605_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Mckinley St,Edison,NJ,08820,NA,1562.0,NA,NA,151,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467589_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Hansen Dr,Edison,NJ,08820,NA,2002.0,NA,NA,682,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467367_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
King St,Edison,NJ,08820,NA,3160.0,NA,1.0,711,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467576_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Carriage Pl,Edison,NJ,08820,NA,1039.0,NA,NA,416,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467369_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Kitchen Ct,Edison,NJ,08820,NA,7979.0,NA,2.0,271,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467528_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Vassallo Ct,Edison,NJ,08820,NA,3090.0,NA,NA,184,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467533_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Linda Ln,Edison,NJ,08820,NA,1604.0,NA,NA,116,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467543_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Rolling Brook Dr,Edison,NJ,08820,NA,3267.0,NA,2.0,381,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467544_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Wright St,Edison,NJ,08820,NA,3298.0,NA,NA,326,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467577_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Irene Ct,Edison,NJ,08820,NA,1928.0,NA,1.0,76,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467579_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Westgate Dr,Edison,NJ,08820,NA,1604.0,NA,NA,339,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467581_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Westgate Dr,Edison,NJ,08820,NA,1604.0,NA,NA,231,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/Westgate-Dr-Edison-NJ-08820/178467582_zpid/
Cottonwood Ct,Edison,NJ,08820,NA,1486.0,NA,NA,112,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467583_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Applewood Dr,Edison,NJ,08820,NA,1766.0,NA,1.0,472,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467584_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Woodland Ave,Edison,NJ,08820,NA,1224.0,NA,1.0,101,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467585_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Foley Ave,Edison,NJ,08820,NA,1590.0,NA,1.0,271,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467588_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Tingley Ln,Edison,NJ,08820,NA,3752.0,NA,1.0,240,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467590_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
