address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
87 Lafayette Rd,Princeton,NJ,08540,1375000,2780.0,6.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/87-Lafayette-Rd-Princeton-NJ-08540/39007323_zpid/
57 Governors Ln,Princeton,NJ,08540,775000,2310.0,4.0,4.0,110,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/57-Governors-Ln-Princeton-NJ-08540/39010814_zpid/
10 Harris Rd,Princeton,NJ,08540,1229000,1656.0,4.0,3.0,82,New Construction,http://www.zillow.com/homes/for_sale//homedetails/10-Harris-Rd-Princeton-NJ-08540/87962235_zpid/
4550 Province Line Rd,Princeton,NJ,08540,649000,3156.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4550-Province-Line-Rd-Princeton-NJ-08540/39006340_zpid/
6 Bertrand Dr,Princeton,NJ,08540,1199500,2694.0,5.0,3.0,173,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Bertrand-Dr-Princeton-NJ-08540/39009930_zpid/
84 Carson Rd,Princeton,NJ,08540,1250000,2664.0,4.0,2.5,121,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/84-Carson-Rd-Princeton-NJ-08540/39006415_zpid/
4 Mimosa Ct,Princeton,NJ,08540,1100000,2483.0,5.0,5.0,66,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-Mimosa-Ct-Princeton-NJ-08540/39173832_zpid/
56 Tee Ar Pl,Princeton,NJ,08540,1399000,1360.0,4.0,4.0,62,New Construction,http://www.zillow.com/homes/for_sale//homedetails/56-Tee-Ar-Pl-Princeton-NJ-08540/39012111_zpid/
102 Cherry Hill Rd,Princeton,NJ,08540,1850000,4902.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/102-Cherry-Hill-Rd-Princeton-NJ-08540/39010507_zpid/
1 Battle Rd,Princeton,NJ,08540,2975000,NA,4.0,5.0,67,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-Battle-Rd-Princeton-NJ-08540/2094135684_zpid/
537 Sayre Dr,Princeton,NJ,08540,452000,1650.0,2.0,3.0,51,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/537-Sayre-Dr-Princeton-NJ-08540/2098523587_zpid/
410 Ridgeview Rd,Princeton,NJ,08540,1988000,5200.0,5.0,4.5,84,New Construction,http://www.zillow.com/homes/for_sale//homedetails/410-Ridgeview-Rd-Princeton-NJ-08540/2094338172_zpid/
86 County Road 518,Princeton,NJ,08540,375000,NA,NA,NA,180,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/86-County-Road-518-Princeton-NJ-08540/2095473002_zpid/
4345 Us Rte # 1,South Brunswick,NJ,08540,999000,NA,NA,NA,118,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/4345-Us-Rte-1-South-Brunswick-NJ-08540/2094747489_zpid/
4345 Us Rte # 1,1221 South Brunswick,NJ,08540,999000,NA,NA,NA,118,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/4345-Us-Rte-1-1221-South-Brunswick-NJ-08540/2094750996_zpid/
188 Parkside Dr,Princeton,NJ,08540,1650000,NA,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/188-Parkside-Dr-Princeton-NJ-08540/39013591_zpid/
141 Red Hill Rd,Princeton,NJ,08540,649900,1938.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/141-Red-Hill-Rd-Princeton-NJ-08540/39010562_zpid/
86 Mapleton Rd,Princeton,NJ,08540,1100000,3736.0,5.0,5.0,46,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/86-Mapleton-Rd-Princeton-NJ-08540/59876533_zpid/
43 County Route 518 Rd,Franklin,NJ,08540,749900,3475.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/43-County-Route-518-Rd-Franklin-NJ-08540/2094438494_zpid/
6 Stout Rd,Princeton,NJ,08540,1795000,NA,6.0,7.0,103,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Stout-Rd-Princeton-NJ-08540/2094574448_zpid/
1303 Canal Rd,Princeton,NJ,08540,710000,3207.0,3.0,3.0,128,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1303-Canal-Rd-Princeton-NJ-08540/2094860476_zpid/
358 Wendover Dr,Princeton,NJ,08540,2950000,NA,6.0,7.0,535,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/358-Wendover-Dr-Princeton-NJ-08540/39011258_zpid/
71 Carter Rd,Princeton,NJ,08540,779000,3336.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/71-Carter-Rd-Princeton-NJ-08540/2097995132_zpid/
27 Douglas,South Brunswick,NJ,08540,529000,2121.0,4.0,3.0,89,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/27-Douglas-South-Brunswick-NJ-08540/2094411004_zpid/
54 Montadale Dr,Princeton,NJ,08540,1200000,NA,6.0,6.0,39,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/54-Montadale-Dr-Princeton-NJ-08540/39010110_zpid/
114 Elm Rd,Princeton,NJ,08540,2750000,NA,6.0,8.0,637,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/114-Elm-Rd-Princeton-NJ-08540/39007447_zpid/
75 Arreton Rd,Princeton,NJ,08540,1200000,4744.0,5.0,4.0,104,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-Arreton-Rd-Princeton-NJ-08540/2126436535_zpid/
4505 Province Line Rd,Princeton,NJ,08540,788800,3574.0,5.0,6.0,67,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4505-Province-Line-Rd-Princeton-NJ-08540/39006434_zpid/
4 Vista Dr,Princeton,NJ,08540,1179999,6518.0,5.0,6.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-Vista-Dr-Princeton-NJ-08540/2098907293_zpid/
101 Elm Rdg,Hopewell,NJ,08540,528900,2761.0,4.0,4.0,89,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/101-Elm-Rdg-Hopewell-NJ-08540/2094411006_zpid/
1 Wildbriar Ln,Princeton,NJ,08540,619500,2872.0,4.0,3.0,153,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-Wildbriar-Ln-Princeton-NJ-08540/2123872826_zpid/
29 Dempsey Ave,Princeton,NJ,08540,1585000,4630.0,5.0,5.0,121,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/29-Dempsey-Ave-Princeton-NJ-08540/39011688_zpid/
10 Tall Timbers Dr,Princeton,NJ,08540,700000,4064.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10-Tall-Timbers-Dr-Princeton-NJ-08540/39006308_zpid/
14 Stout Rd,Princeton,NJ,08540,1525000,4776.0,5.0,4.0,94,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/14-Stout-Rd-Princeton-NJ-08540/52625020_zpid/
10 Skyfield Dr,Princeton,NJ,08540,1695000,6000.0,5.0,6.0,123,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10-Skyfield-Dr-Princeton-NJ-08540/2116588560_zpid/
97 York Dr,Princeton,NJ,08540,605000,2088.0,3.0,3.0,105,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/97-York-Dr-Princeton-NJ-08540/39903270_zpid/
Hoover Ave,Princeton,NJ,08540,NA,1987.0,NA,NA,61,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138600_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Forest Ave,Princeton,NJ,08540,NA,1634.0,NA,1.0,61,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138478_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Queenston Pl,Princeton,NJ,08540,NA,2066.0,NA,2.0,44,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154137816_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Prospect Ave,Princeton,NJ,08540,NA,2467.0,NA,1.5,44,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154137809_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Greenshadows Ln,Princeton,NJ,08540,NA,1863.0,NA,1.0,52,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/Greenshadows-Ln-Princeton-NJ-08540/178596220_zpid/
Renfield Dr,Princeton,NJ,08540,NA,3910.0,NA,NA,43,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239675024_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Lawrenceville Rd,Princeton,NJ,08540,NA,5420.0,NA,2.0,70,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/190893170_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Brentwood Blvd,Princeton,NJ,08540,NA,1035.0,NA,1.5,599,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138611_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Wallingford Dr,Princeton,NJ,08540,NA,2166.0,NA,2.0,604,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154137888_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Carter Rd,Princeton,NJ,08540,NA,5698.0,NA,NA,87,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154137531_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
State Rd,Princeton,NJ,08540,NA,2502.0,NA,2.0,644,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/State-Rd-Princeton-NJ-08540/154137763_zpid/
William Livingston Ct # 193,Princeton,NJ,08540,NA,1922.0,NA,3.0,184,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154137839_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Arreton Rd,Princeton,NJ,08540,NA,2138.0,NA,2.0,98,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154137841_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Renfield Dr,Princeton,NJ,08540,NA,3868.0,NA,NA,489,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138083_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Goldstar Dr,Princeton,NJ,08540,NA,3349.0,NA,2.0,138,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138208_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Barbieri Ct,Princeton,NJ,08540,NA,3951.0,NA,NA,542,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138209_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Winding Way,Princeton,NJ,08540,NA,3349.0,NA,2.0,88,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138571_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Golf View Dr,Princeton,NJ,08540,NA,3250.0,NA,2.0,80,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138585_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sayre Dr,Princeton,NJ,08540,NA,1656.0,NA,NA,87,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178563787_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sayre Dr,Princeton,NJ,08540,NA,936.0,NA,NA,135,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178563814_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Muriel Ct,Princeton,NJ,08540,NA,1414.0,NA,NA,236,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178596183_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Mandon Ct,Princeton,NJ,08540,NA,1130.0,NA,NA,441,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178596184_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Oak Pl,Princeton,NJ,08540,NA,3165.0,NA,1.0,34,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154137521_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Lawrenceville Rd,Princeton,NJ,08540,NA,2409.0,NA,2.0,34,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239691519_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Ragany Ln,Princeton,NJ,08540,NA,NA,NA,1.0,188,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/219334848_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
